84,MI-43-4K,"Mi 43'" 4K Ultra HD Smart Android TV","Vivid Picture Engine, Dolby Audio, Patchwall",Televisions,Budget TVs,Xiaomi,Xiaomi,Xiaomi Technology India,20000.00,25999.00,7.50,37.8x21.9x3.3 in,Black,Plastic,24,22,95,t,f,2023-02-15,,2023-02-15 00:00:00,2024-01-08 00:00:00
85,SAM-43-FHD,"Samsung 43'" Full HD Smart TV","Full HD, HDR, Screen Mirroring",Televisions,Budget TVs,Samsung,Samsung,Samsung India Electronics,24000.00,29999.00,7.80,37.8x21.9x2.4 in,Black,Plastic,24,18,75,t,f,2023-01-20,,2023-01-20 00:00:00,2024-01-08 00:00:00
86,OP-43-Y,"OnePlus 43'" Y Series Full HD Smart TV","Gamma Engine, Dolby Audio, Android 11",Televisions,Budget TVs,OnePlus,OnePlus,OnePlus Technology India,19000.00,23999.00,7.20,37.8x21.9x3.1 in,Black,Plastic,24,20,88,t,f,2023-03-05,,2023-03-05 00:00:00,2024-01-08 00:00:00
87,RE-43-4K,"Realme 43'" 4K Smart Android TV","Mediatek Processor, Dolby Atmos, Chromecast",Televisions,Budget TVs,Realme,Realme,Realme India,21000.00,26999.00,7.60,37.8x21.9x3.2 in,Black,Plastic,24,19,82,t,f,2023-04-12,,2023-04-12 00:00:00,2024-01-08 00:00:00
88,TCL-40-FHD,"TCL 40'" Full HD Smart Android TV","Dolby Audio, Chromecast built-in",Televisions,Budget TVs,TCL,TCL,TCL India,16000.00,19999.00,6.20,35.0x20.3x3.0 in,Black,Plastic,24,24,105,t,f,2023-02-28,,2023-02-28 00:00:00,2024-01-08 00:00:00
89,MI-40-FHD,"Mi 40'" Full HD Smart Android TV","Vivid Picture Engine, Android 11",Televisions,Budget TVs,Xiaomi,Xiaomi,Xiaomi Technology India,17000.00,21499.00,6.50,35.0x20.3x3.2 in,Black,Plastic,24,22,98,t,f,2023-02-15,,2023-02-15 00:00:00,2024-01-08 00:00:00
90,LG-43-FHD,"LG 43'" Full HD Smart TV","Active HDR, webOS",Televisions,Budget TVs,LG,LG,LG Electronics India,26000.00,32999.00,8.00,37.8x21.8x2.2 in,Black,Plastic,24,16,68,t,f,2023-01-15,,2023-01-15 00:00:00,2024-01-08 00:00:00
91,OP-40-Y,"OnePlus 40'" Y Series Full HD Smart TV","Gamma Engine, Bezel-less design",Televisions,Budget TVs,OnePlus,OnePlus,OnePlus Technology India,18000.00,22999.00,6.40,35.0x20.3x3.0 in,Black,Plastic,24,21,92,t,f,2023-03-05,,2023-03-05 00:00:00,2024-01-08 00:00:00
92,VU-32-HD,"VU 32'" HD Ready Smart LED TV","Cinema Sound, Built-in Chromecast",Televisions,Entry TVs,VU,VU,VU Technologies,9000.00,11999.00,4.20,28.7x17.1x3.1 in,Black,Plastic,24,32,145,t,f,2023-01-10,,2023-01-10 00:00:00,2024-01-08 00:00:00
93,KOD-32-HD,"Kodak 32'" HD Ready Smart LED TV","A+ Grade Panel, Android 11",Televisions,Entry TVs,Kodak,Kodak,Super Plastronics,8500.00,10999.00,4.00,28.7x17.1x3.0 in,Black,Plastic,24,35,152,t,f,2023-01-08,,2023-01-08 00:00:00,2024-01-08 00:00:00
94,MI-32-HD,"Mi 32'" HD Ready Smart Android TV","Patchwall 4, Vivid Picture Engine",Televisions,Entry TVs,Xiaomi,Xiaomi,Xiaomi Technology India,10000.00,12999.00,4.30,28.7x17.1x3.2 in,Black,Plastic,24,38,165,t,f,2023-02-15,,2023-02-15 00:00:00,2024-01-08 00:00:00
95,AC-32-HD,"Acer 32'" HD Ready Smart LED TV","A+ Grade Panel, Dolby Audio",Televisions,Entry TVs,Acer,Acer,Acer India Pvt Ltd,9500.00,12499.00,4.10,28.7x17.1x3.1 in,Black,Plastic,24,30,138,t,f,2023-01-20,,2023-01-20 00:00:00,2024-01-08 00:00:00
96,APOD-PRO2-WHT,Apple AirPods Pro 2nd Gen,"Active Noise Cancellation, Spatial Audio, MagSafe",Audio,TWS Earbuds,Apple,Apple,Apple India Pvt Ltd,19000.00,24900.00,0.05,1.22x0.86x2.39 in,White,Plastic,12,18,75,t,f,2022-09-23,,2022-09-23 00:00:00,2024-01-08 00:00:00
97,SAM-BUDS2P-BLK,Samsung Galaxy Buds 2 Pro,"Intelligent ANC, 360 Audio, IPX7",Audio,TWS Earbuds,Samsung,Samsung,Samsung India Electronics,12000.00,17999.00,0.04,0.84x0.79x0.69 in,Graphite,Plastic,12,20,85,t,f,2022-08-10,,2022-08-10 00:00:00,2024-01-08 00:00:00
98,OP-BUDSP2-GRN,OnePlus Buds Pro 2,"Dynaudio tuning, Smart ANC, Spatial Audio",Audio,TWS Earbuds,OnePlus,OnePlus,OnePlus Technology India,8000.00,11999.00,0.05,2.17x2.17x1.02 in,Arbor Green,Plastic,12,22,95,t,f,2023-02-07,,2023-02-07 00:00:00,2024-01-08 00:00:00
99,RE-AIR5P-BLK,Realme Buds Air 5 Pro,"50dB ANC, LHDC 5.0, 40hrs playback",Audio,TWS Earbuds,Realme,Realme,Realme India,3200.00,4999.00,0.04,2.20x2.20x1.10 in,Titanium Twilight,Plastic,12,32,145,t,f,2024-01-16,,2024-01-16 00:00:00,2024-01-16 00:00:00
100,OPR-ENCOX2-SLV,OPPO Enco X2,"Hi-Res Audio, 45dB ANC, Dynaudio co-tuned",Audio,TWS Earbuds,OPPO,OPPO,OPPO Mobiles India,8500.00,12999.00,0.05,2.30x2.30x1.20 in,Moonlight Silver,Plastic,12,16,72,t,f,2022-10-03,,2022-10-03 00:00:00,2024-01-08 00:00:00
101,NOT-EAR2-WHT,Nothing Ear (2),"Dual Chamber ANC, Hi-Res Audio",Audio,TWS Earbuds,Nothing,Nothing,Nothing Technology,6500.00,9999.00,0.05,2.30x2.30x1.10 in,White,Plastic,12,20,88,t,f,2023-03-22,,2023-03-22 00:00:00,2024-01-08 00:00:00
102,BOT-AD800-BLK,boAt Airdopes 800,"50hrs playback, ASAP Charge, ENx Tech",Audio,TWS Earbuds,boAt,boAt,boAt Lifestyle,1800.00,2999.00,0.04,2.10x2.10x1.05 in,Active Black,Plastic,12,65,285,t,f,2023-11-01,,2023-11-01 00:00:00,2024-01-08 00:00:00
103,BOT-AD141-BLU,boAt Airdopes 141,"BEAST Mode, 42hrs playback, IPX4",Audio,TWS Earbuds,boAt,boAt,boAt Lifestyle,900.00,1499.00,0.04,1.95x1.95x0.95 in,Bold Blue,Plastic,12,95,425,t,f,2022-08-15,,2022-08-15 00:00:00,2024-01-08 00:00:00
104,NOI-VS104-BLK,Noise Buds VS104,"45hrs playtime, Instacharge, Quad Mic ENC",Audio,TWS Earbuds,Noise,Noise,Nexxbase,850.00,1299.00,0.03,1.90x1.90x0.90 in,Jet Black,Plastic,12,105,465,t,f,2023-07-10,,2023-07-10 00:00:00,2024-01-08 00:00:00
105,RE-T300-WHT,Realme Buds T300,"30dB ANC, 40hrs playback, Fast Charging",Audio,TWS Earbuds,Realme,Realme,Realme India,1500.00,2299.00,0.04,2.00x2.00x1.00 in,Soul White,Plastic,12,52,225,t,f,2023-09-01,,2023-09-01 00:00:00,2024-01-08 00:00:00
106,BOT-R255P-BLU,boAt Rockerz 255 Pro+,"ASAP Charge, 60hrs playback, Dual Pairing",Audio,TWS Earbuds,boAt,boAt,boAt Lifestyle,950.00,1499.00,0.03,Neckband,Navy Blue,Plastic,12,72,315,t,f,2023-05-20,,2023-05-20 00:00:00,2024-01-08 00:00:00
107,RE-AIR3-BLK,Realme Buds Air 3,"42dB ANC, 30hrs playback, Dolby Atmos",Audio,TWS Earbuds,Realme,Realme,Realme India,2200.00,3499.00,0.04,2.15x2.15x1.05 in,Starry Blue,Plastic,12,42,185,t,f,2022-05-18,,2022-05-18 00:00:00,2024-01-08 00:00:00
108,JBL-CHRG5-BLK,JBL Charge 5,"20hrs playtime, IP67, PartyBoost",Audio,Bluetooth Speakers,JBL,JBL,Harman India,10000.00,14999.00,0.96,8.7x3.76x3.67 in,Black,Plastic/Fabric,12,15,65,t,f,2021-06-10,,2021-06-10 00:00:00,2024-01-08 00:00:00
109,JBL-FLIP6-BLU,JBL Flip 6,"12hrs playtime, IP67 Waterproof",Audio,Bluetooth Speakers,JBL,JBL,Harman India,7500.00,10999.00,0.55,7.0x2.6x2.8 in,Ocean Blue,Plastic/Fabric,12,20,85,t,f,2021-11-15,,2021-11-15 00:00:00,2024-01-08 00:00:00
110,SNY-XE300-BLK,Sony SRS-XE300,"Line-Shape Diffuser, 24hrs battery, IP67",Audio,Bluetooth Speakers,Sony,Sony,Sony India Pvt Ltd,9000.00,13490.00,1.15,5.5x8.1x4.1 in,Black,Plastic,12,12,55,t,f,2022-05-20,,2022-05-20 00:00:00,2024-01-08 00:00:00
111,BOT-ST1200-BLK,boAt Stone 1200,"12W Sound, 9hrs playtime, TWS feature",Audio,Bluetooth Speakers,boAt,boAt,boAt Lifestyle,1800.00,2799.00,0.48,7.5x3.2x3.2 in,Charcoal Black,Plastic,12,32,145,t,f,2023-04-10,,2023-04-10 00:00:00,2024-01-08 00:00:00
112,BOT-ST650-GRN,boAt Stone 650,"10W Sound, 7hrs playback, IPX5",Audio,Bluetooth Speakers,boAt,boAt,boAt Lifestyle,1100.00,1699.00,0.35,6.2x2.8x2.8 in,Moss Green,Plastic,12,42,185,t,f,2022-09-15,,2022-09-15 00:00:00,2024-01-08 00:00:00
113,ZEB-CNTY-BLK,Zebronics Zeb-County,"3W Sound, FM Radio, USB/SD support",Audio,Bluetooth Speakers,Zebronics,Zebronics,Zebronics India,650.00,999.00,0.28,5.5x2.5x2.5 in,Black,Plastic,12,60,265,t,f,2023-03-01,,2023-03-01 00:00:00,2024-01-08 00:00:00
114,SAM-HWQ800C,Samsung HW-Q800C Soundbar,"5.1.2ch, Dolby Atmos, Q-Symphony, 360W",Audio,Soundbars,Samsung,Samsung,Samsung India Electronics,45000.00,64990.00,11.50,43.3x2.4x5.4 in,Black,Plastic/Metal,12,6,28,t,f,2023-05-10,,2023-05-10 00:00:00,2024-01-08 00:00:00
115,SNY-HTS400,Sony HT-S400 Soundbar,"2.1ch, 330W, X-Balanced Speaker, Bluetooth",Audio,Soundbars,Sony,Sony,Sony India Pvt Ltd,21000.00,29990.00,7.80,35.4x2.5x4.3 in,Black,Plastic/Metal,12,10,42,t,f,2023-04-15,,2023-04-15 00:00:00,2024-01-08 00:00:00
116,JBL-BAR51,JBL Bar 5.1 Soundbar,"5.1ch, Detachable wireless surround, Dolby",Audio,Soundbars,JBL,JBL,Harman India,32000.00,44990.00,18.50,40.9x2.2x4.3 in,Black,Plastic/Metal,12,7,32,t,f,2022-11-10,,2022-11-10 00:00:00,2024-01-08 00:00:00
117,BOT-AAV1550-BLK,boAt Aavante Bar 1550,"2.1ch, 260W RMS, Dolby Audio, HDMI ARC",Audio,Soundbars,boAt,boAt,boAt Lifestyle,12000.00,17999.00,6.50,37.4x2.5x4.0 in,Active Black,Plastic/Metal,12,12,55,t,f,2023-06-20,,2023-06-20 00:00:00,2024-01-08 00:00:00
118,PHL-HTL1508B,Philips HTL1508B Soundbar,"2.1ch, 120W RMS, Wireless subwoofer",Audio,Soundbars,Philips,Philips,Philips India Ltd,7500.00,10990.00,5.20,35.0x2.3x3.9 in,Black,Plastic/Metal,12,15,68,t,f,2023-02-15,,2023-02-15 00:00:00,2024-01-08 00:00:00
119,AW-S9-45-MID,Apple Watch Series 9 GPS 45mm Midnight,"S9 SiP, Always-On Retina, Blood Oxygen",Wearables,Premium Smartwatches,Apple,Apple,Apple India Pvt Ltd,34000.00,45900.00,0.04,1.77x1.77x0.42 in,Midnight,Aluminum,12,10,45,t,f,2023-09-22,,2023-09-22 00:00:00,2024-01-08 00:00:00
120,AW-SE2-40-SLV,Apple Watch SE 2nd Gen GPS 40mm Silver,"S8 SiP, Retina display, Fitness tracking",Wearables,Premium Smartwatches,Apple,Apple,Apple India Pvt Ltd,21000.00,29900.00,0.03,1.57x1.57x0.42 in,Silver,Aluminum,12,12,58,t,f,2022-09-16,,2022-09-16 00:00:00,2024-01-08 00:00:00
121,SAM-GW6C-43-BLK,Samsung Galaxy Watch 6 Classic 43mm,"Rotating bezel, Wear OS, Sapphire Crystal",Wearables,Premium Smartwatches,Samsung,Samsung,Samsung India Electronics,28000.00,38999.00,0.06,1.77x1.77x0.41 in,Black,Stainless Steel,12,8,38,t,f,2023-08-11,,2023-08-11 00:00:00,2024-01-08 00:00:00
122,SAM-GW6-40-GLD,Samsung Galaxy Watch 6 40mm Gold,"Wear OS, Advanced Sleep Tracking, BioActive",Wearables,Premium Smartwatches,Samsung,Samsung,Samsung India Electronics,24000.00,32999.00,0.03,1.57x1.57x0.37 in,Gold,Aluminum,12,9,42,t,f,2023-08-11,,2023-08-11 00:00:00,2024-01-08 00:00:00
123,BOT-WCALL-BLK,boAt Wave Call,"1.83'" HD display, BT calling, 7 days battery",Wearables,Budget Smartwatches,boAt,boAt,boAt Lifestyle,1400.00,2199.00,0.05,"1.83'" display",Active Black,Plastic/Metal,12,38,165,t,f,2023-09-01,,2023-09-01 00:00:00,2024-01-08 00:00:00
124,BOT-XTND-BLU,boAt Xtend,"1.69'" display, Stress monitor, 100+ watch faces",Wearables,Budget Smartwatches,boAt,boAt,boAt Lifestyle,1200.00,1899.00,0.04,"1.69'" display",Ocean Blue,Plastic/Metal,12,42,185,t,f,2023-06-15,,2023-06-15 00:00:00,2024-01-08 00:00:00
125,NOI-CFP4-GRY,Noise ColorFit Pro 4,"1.78'" AMOLED, BT calling, 10 days battery",Wearables,Budget Smartwatches,Noise,Noise,Nexxbase,1800.00,2799.00,0.05,"1.78'" display",Jet Black,Plastic/Metal,12,32,145,t,f,2023-05-20,,2023-05-20 00:00:00,2024-01-08 00:00:00
126,NOI-ULTRA-SLV,Noise ColorFit Ultra,"1.75'" AMOLED, Metallic build, BT calling",Wearables,Budget Smartwatches,Noise,Noise,Nexxbase,2200.00,3299.00,0.06,"1.75'" display",Silver Grey,Metal,12,28,125,t,f,2023-08-10,,2023-08-10 00:00:00,2024-01-08 00:00:00
127,FB-PHXU-BLK,Fire-Boltt Phoenix Ultra,"1.43'" AMOLED, AI Voice Assistant, SpO2",Wearables,Budget Smartwatches,Fire-Boltt,Fire-Boltt,Boltt Games,1500.00,2299.00,0.05,"1.43'" display",Luxury Black,Plastic/Metal,12,35,155,t,f,2023-07-01,,2023-07-01 00:00:00,2024-01-08 00:00:00
128,RE-S100-BLK,Realme Watch S100,"1.72'" display, 12 days battery, IP68",Wearables,Budget Smartwatches,Realme,Realme,Realme India,1300.00,1999.00,0.04,"1.72'" display",Active Black,Plastic/Metal,12,40,175,t,f,2023-06-23,,2023-06-23 00:00:00,2024-01-08 00:00:00
129,FAST-RFX3-BLK,Fastrack Reflex 3.0,"1.3'" display, HR monitor, 10 days battery",Wearables,Budget Smartwatches,Fastrack,Fastrack,Titan Company,1100.00,1699.00,0.04,"1.3'" display",Midnight Black,Plastic,12,45,195,t,f,2023-04-10,,2023-04-10 00:00:00,2024-01-08 00:00:00
130,BOT-STORM-GRN,boAt Storm Call,"1.83'" display, BT calling, Voice assistant",Wearables,Budget Smartwatches,boAt,boAt,boAt Lifestyle,1250.00,1949.00,0.05,"1.83'" display",Olive Green,Plastic/Metal,12,38,168,t,f,2023-10-05,,2023-10-05 00:00:00,2024-01-08 00:00:00
131,NOI-CFPRO3-WHT,Noise ColorFit Pro 3,"1.55'" display, 10 days battery, IP68",Wearables,Budget Smartwatches,Noise,Noise,Nexxbase,1000.00,1549.00,0.04,"1.55'" display",Jet White,Plastic,12,50,215,t,f,2022-11-15,,2022-11-15 00:00:00,2024-01-08 00:00:00
132,RE-S2-BLK,Realme Watch S2,"1.43'" AMOLED, 14 days battery, 100+ sports",Wearables,Budget Smartwatches,Realme,Realme,Realme India,3200.00,4999.00,0.05,"1.43'" display",Black,Plastic/Metal,12,22,95,t,f,2023-03-15,,2023-03-15 00:00:00,2024-01-08 00:00:00
133,MI-BAND8-BLK,Mi Smart Band 8,"1.62'" AMOLED, 16 days battery, 150+ watch faces",Wearables,Fitness Bands,Xiaomi,Xiaomi,Xiaomi Technology India,2200.00,2999.00,0.03,1.81x0.71x0.38 in,Midnight Black,Plastic,12,52,225,t,f,2023-08-30,,2023-08-30 00:00:00,2024-01-08 00:00:00
134,RE-BAND2-BLK,Realme Band 2,"1.4'" display, 12 days battery, SpO2",Wearables,Fitness Bands,Realme,Realme,Realme India,1100.00,1699.00,0.02,1.57x0.67x0.47 in,Black,Plastic,12,60,265,t,f,2022-09-27,,2022-09-27 00:00:00,2024-01-08 00:00:00
135,NOI-CFB-GRY,Noise ColorFit Band,"1.47'" display, 10 days battery, IP68",Wearables,Fitness Bands,Noise,Noise,Nexxbase,900.00,1399.00,0.02,1.57x0.63x0.45 in,Shadow Grey,Plastic,12,65,285,t,f,2023-02-10,,2023-02-10 00:00:00,2024-01-08 00:00:00
136,BOT-WLIT-BLU,boAt Wave Lite,"HR monitor, Sleep tracking, 7 days battery",Wearables,Fitness Bands,boAt,boAt,boAt Lifestyle,750.00,1199.00,0.02,"1.69'" display",Ocean Blue,Plastic,12,75,325,t,f,2023-04-05,,2023-04-05 00:00:00,2024-01-08 00:00:00
137,FAST-RFX2-BLK,Fastrack Reflex 2.0,"Activity tracker, Hydration reminder, 10 days",Wearables,Fitness Bands,Fastrack,Fastrack,Titan Company,850.00,1349.00,0.02,"1.3'" display",Black,Plastic,12,68,295,t,f,2022-08-15,,2022-08-15 00:00:00,2024-01-08 00:00:00
138,MI-BAND7-PNK,Mi Smart Band 7,"1.62'" AMOLED, 14 days battery, Always-on display",Wearables,Fitness Bands,Xiaomi,Xiaomi,Xiaomi Technology India,2000.00,2799.00,0.03,1.81x0.71x0.38 in,Pastel Pink,Plastic,12,42,188,t,f,2022-06-23,,2022-06-23 00:00:00,2024-01-08 00:00:00
139,DAI-15-INV-FT,Daikin 1.5 Ton 5 Star Inverter Split AC,"Copper condenser, PM 2.5 filter, 2024 model",Home Appliances,Air Conditioners,Daikin,Daikin,Daikin India,38000.00,48990.00,38.00,Indoor: 35.4x11.8x9.4 in,White,Metal/Plastic,12,6,28,t,f,2024-01-01,,2024-01-01 00:00:00,2024-01-08 00:00:00
140,LG-15-DINV,LG 1.5 Ton 5 Star Dual Inverter AI Split AC,"Copper, 4-way swing, AI Convertible 6-in-1",Home Appliances,Air Conditioners,LG,LG,LG Electronics India,36000.00,46990.00,36.50,Indoor: 36.8x10.7x8.5 in,White,Metal/Plastic,12,7,32,t,f,2024-01-01,,2024-01-01 00:00:00,2024-01-08 00:00:00
141,SAM-15-WFREE,Samsung 1.5 Ton 5 Star WindFree Inverter Split AC,"Copper, WindFree Cooling, AI Auto Mode",Home Appliances,Air Conditioners,Samsung,Samsung,Samsung India Electronics,40000.00,51990.00,37.20,Indoor: 35.8x11.6x9.1 in,White,Metal/Plastic,12,5,25,t,f,2024-01-01,,2024-01-01 00:00:00,2024-01-08 00:00:00
142,VOL-15-INV,Voltas 1.5 Ton 5 Star Inverter Split AC,"Copper, Adjustable Mode, 2024 model",Home Appliances,Air Conditioners,Voltas,Voltas,Voltas Limited,32000.00,41990.00,35.80,Indoor: 35.0x11.2x8.8 in,White,Metal/Plastic,12,8,38,t,f,2024-01-01,,2024-01-01 00:00:00,2024-01-08 00:00:00
143,BLUE-15-INV,Blue Star 1.5 Ton 5 Star Inverter Split AC,"Copper, Precision Cooling Technology",Home Appliances,Air Conditioners,Blue Star,Blue Star,Blue Star Limited,35000.00,45990.00,36.00,Indoor: 35.5x11.5x8.9 in,White,Metal/Plastic,12,6,30,t,f,2024-01-01,,2024-01-01 00:00:00,2024-01-08 00:00:00
144,LLOYD-15-INV,Lloyd 1.5 Ton 5 Star Inverter Split AC,"Copper, Turbo Cool, Anti-Viral Filter",Home Appliances,Air Conditioners,Lloyd,Lloyd,Havells India,33000.00,42990.00,35.50,Indoor: 35.2x11.3x8.7 in,White,Metal/Plastic,12,7,35,t,f,2024-01-01,,2024-01-01 00:00:00,2024-01-08 00:00:00
145,LG-7FL-AIDD,LG 7kg Front Load Washing Machine AI DD,"1400 RPM, Steam, AI DD Technology, 2024",Home Appliances,Washing Machines,LG,LG,LG Electronics India,32000.00,40990.00,62.00,22.0x21.7x33.5 in,Platinum Silver,Metal/Plastic,12,5,22,t,f,2024-01-01,,2024-01-01 00:00:00,2024-01-08 00:00:00
146,SAM-7FL-ECO,Samsung 7kg Front Load EcoBubble,"1400 RPM, AddWash, Hygiene Steam, 2024",Home Appliances,Washing Machines,Samsung,Samsung,Samsung India Electronics,34000.00,42990.00,64.00,23.6x22.0x33.8 in,Inox,Metal/Plastic,12,4,20,t,f,2024-01-01,,2024-01-01 00:00:00,2024-01-08 00:00:00
147,WP-7TL-360,Whirlpool 7kg Fully Automatic Top Load,"740 RPM, 360° Bloomwash, Hard Water Wash",Home Appliances,Washing Machines,Whirlpool,Whirlpool,Whirlpool India,18000.00,23490.00,38.00,21.7x21.7x35.0 in,Grey,Plastic,12,8,35,t,f,2023-06-15,,2023-06-15 00:00:00,2024-01-08 00:00:00
148,BOSCH-7FL,Bosch 7kg Front Load Washing Machine,"1200 RPM, VarioDrum, Anti-Vibration",Home Appliances,Washing Machines,Bosch,Bosch,BSH Home Appliances,30000.00,38990.00,60.00,23.2x21.5x33.1 in,Silver,Metal/Plastic,12,4,18,t,f,2023-05-10,,2023-05-10 00:00:00,2024-01-08 00:00:00
149,IFB-65FL-SEN,IFB 6.5kg Front Load Senator,"1000 RPM, Aqua Energie, Cradle Wash",Home Appliances,Washing Machines,IFB,IFB,IFB Industries,26000.00,33990.00,58.00,22.4x21.2x32.7 in,Silver,Metal/Plastic,12,5,24,t,f,2023-04-20,,2023-04-20 00:00:00,2024-01-08 00:00:00
150,GOD-65TL-EDG,Godrej 6.5kg Fully Automatic Top Load Edge,"680 RPM, I-Wash Technology, Monsoon Dry",Home Appliances,Washing Machines,Godrej,Godrej,Godrej Appliances,15000.00,19990.00,32.00,21.3x21.3x34.2 in,Royal Blue,Plastic,12,7,32,t,f,2023-03-15,,2023-03-15 00:00:00,2024-01-08 00:00:00
151,SAM-253-SS-FF,Samsung 253L Side-by-Side Refrigerator,"Digital Inverter, All-Around Cooling, 2024",Home Appliances,Refrigerators,Samsung,Samsung,Samsung India Electronics,54000.00,69990.00,118.00,35.8x25.4x67.8 in,Black Inox,Metal/Plastic,12,3,15,t,f,2024-01-01,,2024-01-01 00:00:00,2024-01-08 00:00:00
152,LG-260-DD-FF,LG 260L Frost Free Double Door Refrigerator,"Smart Inverter Compressor, Moist Balance",Home Appliances,Refrigerators,LG,LG,LG Electronics India,26000.00,33490.00,58.00,23.6x25.0x57.9 in,Shiny Steel,Metal/Plastic,12,6,28,t,f,2023-08-01,,2023-08-01 00:00:00,2024-01-08 00:00:00
153,WP-240-DD-FF,Whirlpool 240L Frost Free Double Door,"IntellisensInverter, Microblock Technology",Home Appliances,Refrigerators,Whirlpool,Whirlpool,Whirlpool India,24000.00,30990.00,54.00,23.2x24.6x56.7 in,Arctic Steel,Metal/Plastic,12,7,32,t,f,2023-07-15,,2023-07-15 00:00:00,2024-01-08 00:00:00
154,HAIER-220-DD,Haier 220L Double Door Refrigerator,"Twin Inverter, 1 Hour Icing Technology",Home Appliances,Refrigerators,Haier,Haier,Haier Appliances India,21000.00,27490.00,50.00,22.8x24.0x55.5 in,Silver,Metal/Plastic,12,8,35,t,f,2023-06-10,,2023-06-10 00:00:00,2024-01-08 00:00:00
155,GOD-190-SD-DC,Godrej 190L Single Door Direct Cool,"Large Vegetable Tray, Aqua Space",Home Appliances,Refrigerators,Godrej,Godrej,Godrej Appliances,11000.00,14490.00,32.00,19.7x22.4x50.0 in,Aqua Blue,Metal/Plastic,12,10,45,t,f,2023-05-01,,2023-05-01 00:00:00,2024-01-08 00:00:00
156,SAM-192-SD-DC,Samsung 192L Single Door Direct Cool,"Stabilizer Free, Base Stand Drawer",Home Appliances,Refrigerators,Samsung,Samsung,Samsung India Electronics,13000.00,16990.00,34.00,20.5x23.0x51.2 in,Scarlet Red,Metal/Plastic,12,9,42,t,f,2023-04-15,,2023-04-15 00:00:00,2024-01-08 00:00:00
157,LG-28-CONV-MW,LG 28L Convection Microwave Oven,"Charcoal Lighting Heater, 360° Motorised Rotisserie",Home Appliances,Microwave Ovens,LG,LG,LG Electronics India,12000.00,16490.00,18.50,19.5x15.7x12.2 in,Black,Metal/Plastic,12,8,38,t,f,2023-03-10,,2023-03-10 00:00:00,2024-01-08 00:00:00
158,SAM-23-SOLO-MW,Samsung 23L Solo Microwave Oven,"Ceramic Enamel Cavity, Power Defrost",Home Appliances,Microwave Ovens,Samsung,Samsung,Samsung India Electronics,6500.00,8990.00,13.00,18.9x14.4x10.9 in,Black,Plastic,12,12,52,t,f,2023-02-20,,2023-02-20 00:00:00,2024-01-08 00:00:00
159,PHL-AF-HD9252,Philips Air Fryer HD9252/90 4.1L,"Rapid Air Technology, 7 Pre-set modes, Digital",Home Appliances,Air Fryers,Philips,Philips,Philips India Ltd,8500.00,12995.00,4.80,11.5x11.2x12.0 in,Black,Plastic,12,10,45,t,f,2023-01-15,,2023-01-15 00:00:00,2024-01-08 00:00:00
160,PRES-IC-2000W,Prestige Induction Cooktop PIC 20 2000W,"Automatic Voltage Regulator, Indian Menu Options",Home Appliances,Induction Cooktops,Prestige,Prestige,TTK Prestige,1800.00,2695.00,2.20,11.2x14.6x2.4 in,Black,Glass/Plastic,12,20,85,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
161,PREETHI-MG-BLUELF,Preethi Blue Leaf Platinum Mixer Grinder 750W,"4 Jars, Master Chef Blade, Overload Protector",Home Appliances,Mixer Grinders,Preethi,Preethi,Preethi Kitchen Appliances,6500.00,9295.00,6.50,13.4x9.4x17.7 in,Blue,Metal/Plastic,12,12,55,t,f,2023-02-01,,2023-02-01 00:00:00,2024-01-08 00:00:00
162,PHL-EK-HD9350,Philips Electric Kettle HD9350/90 1.5L,"2200W, Stainless Steel, Auto Shut-off",Home Appliances,Electric Kettles,Philips,Philips,Philips India Ltd,1400.00,1995.00,1.10,8.7x6.3x9.4 in,Silver,Stainless Steel,12,28,125,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
163,KENT-RO-GRAND+,Kent Grand Plus RO+UV+UF Water Purifier 8L,"TDS Controller, UV+UF+RO, Mineral RO",Home Appliances,Water Purifiers,Kent,Kent,Kent RO Systems,12000.00,16999.00,9.50,15.0x11.0x19.5 in,White/Blue,Plastic,12,7,32,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
164,GEN-CASE-SIL-BLK,Mobile Silicone Case Generic,Soft silicone protective case for all models,Accessories,Mobile Cases,Generic,Generic,Various Suppliers,80.00,199.00,0.03,Universal fit,Black,Silicone,6,200,850,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
165,GEN-TG-GLASS,Tempered Glass Screen Protector Generic,"9H hardness, oleophobic coating",Accessories,Screen Protectors,Generic,Generic,Various Suppliers,50.00,149.00,0.02,Universal fit,Transparent,Glass,6,280,1250,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
166,GEN-CHG-20W-WHT,USB-C 20W Fast Charger,Universal USB-C PD fast charger,Accessories,Chargers,Generic,Generic,Various Suppliers,280.00,499.00,0.08,2.0x2.0x1.0 in,White,Plastic,6,95,425,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
